Bal,Low Vre,Solar,Wind
30.25,34.0138984,17.56934247,37.88414155
34.3,38.6838984,17.39934247,38.65414155
38.98,44.1338984,19.12934247,41.57414155
41.23,45.8538984,20.63934247,43.67414155
42.08,46.2838984,20.58934247,45.33414155
44.6,46.0138984,33.49934247,46.96414155
46.89,48.3638984,33.17934247,50.61414155
48.24,48.7838984,47.16934247,54.63414155
53.89,49.3238984,50.68934247,61.32414155
60.67,48.9138984,59.49934247,61.42414155
60.04,45.7338984,60.22934247,59.12414155
56.45,45.0138984,59.13934247,56.04414155
51.49,42.1038984,53.79934247,50.44414155
40.61,32.1038984,44.48934247,39.48414155
32.17,23.4738984,35.43934247,30.95414155
29.85,18.5238984,31.81934247,29.15414155
29.58,15.3438984,30.21934247,26.54414155
28.52,13.9438984,28.94934247,26.05414155
27.47,13.4338984,28.18934247,26.28414155
26.56,13.6038984,28.18934247,26.05414155
28.11,14.9238984,28.55934247,27.12414155
30.64,17.7638984,27.20934247,30.57414155
29.83,21.2038984,20.89934247,30.49414155
28.34,26.4038984,16.48934247,32.45414155
29.3,31.2438984,15.32934247,34.27414155
18.21,34.4538984,16.42934247,31.97414155
31.34,38.7338984,18.38934247,37.48414155
33.43,39.9238984,27.64934247,39.45414155
32.96,43.2038984,21.95934247,40.65414155
34.89,44.0838984,24.34934247,42.44414155
42.89,44.5838984,30.89934247,45.65414155
45.53,47.3738984,40.70934247,47.80414155
49.15,46.7738984,47.66934247,52.71414155
53.79,45.8238984,56.37934247,53.37414155
51.61,41.8238984,55.61934247,50.59414155
44.55,39.0738984,46.21934247,39.15414155
40.63,35.5338984,41.10934247,33.71414155
29.92,28.7638984,36.73934247,27.61414155
20.79,18.4438984,29.42934247,17.66414155
19.53,15.8338984,28.10934247,16.90414155
16.77,14.6738984,23.48934247,16.29414155
16.63,13.6538984,19.33934247,16.06414155
15.95,12.9438984,14.93934247,15.05414155
16.04,12.7938984,21.05934247,15.57414155
16.94,14.3738984,19.27934247,15.95414155
18.61,16.9938984,16.88934247,17.15414155
19.14,21.0738984,16.81934247,29.52414155
19.01,25.3738984,15.83934247,18.49414155
19.37,29.5038984,16.63934247,18.72414155
18.96,33.8538984,18.16934247,19.35414155
20.53,36.6938984,18.75934247,20.46414155
21.21,38.1338984,19.68934247,21.07414155
21.38,38.5738984,18.64934247,21.42414155
21.6,38.8438984,18.95934247,21.97414155
22.21,38.8938984,20.45934247,22.35414155
33.61,40.3038984,27.20934247,27.91414155
40.83,38.3038984,41.10934247,40.46414155
45.24,37.0338984,46.49934247,44.90414155
44.52,35.4038984,47.35934247,43.77414155
42.36,34.7538984,43.73934247,40.68414155
38.95,32.8338984,42.81934247,37.71414155
35.98,26.1938984,37.54934247,34.04414155
32.32,18.0438984,33.02934247,31.41414155
30.09,14.9538984,31.07934247,28.26414155
28.59,14.6538984,29.72934247,27.31414155
27.97,13.6338984,29.67934247,28.21414155
28.01,12.9638984,27.65934247,26.78414155
27.88,12.2538984,27.51934247,26.71414155
29.51,12.7338984,28.81934247,28.12414155
29.55,13.6138984,25.90934247,29.43414155
26.81,16.1838984,22.94934247,28.21414155
25.82,18.6138984,13.30934247,28.26414155
27.4,24.9338984,14.67934247,30.37414155
29.43,31.2338984,15.72934247,32.15414155
32.9,36.5238984,16.44934247,37.35414155
30.28,38.3038984,18.55934247,34.72414155
40.52,38.9438984,22.39934247,41.26414155
43.5,39.1438984,22.47934247,43.44414155
42.82,39.5238984,32.39934247,43.13414155
42.58,39.8238984,38.17934247,43.56414155
43.39,39.4738984,42.88934247,46.40414155
48.46,39.1738984,47.91934247,48.11414155
48.01,38.1138984,47.46934247,47.67414155
42.17,36.2338984,43.63934247,41.70414155
41.01,34.3838984,41.52934247,40.05414155
35.41,28.0538984,36.53934247,33.91414155
25.31,19.4838984,29.03934247,26.56414155
25.45,15.4738984,27.95934247,26.60414155
24.82,14.6938984,27.38934247,26.54414155
21.57,14.2038984,26.25934247,24.68414155
22.05,13.6138984,25.24934247,24.66414155
25.35,13.0638984,26.19934247,23.81414155
27.19,12.9638984,24.81934247,25.61414155
28.28,13.6538984,25.69934247,28.36414155
27.04,15.7038984,24.02934247,27.27414155
28.27,17.8738984,26.00934247,28.81414155
30.53,24.2738984,28.84934247,30.56414155
29.07,30.5938984,28.09934247,28.70414155
31.8,36.2938984,29.12934247,29.97414155
32.41,39.0938984,32.03934247,31.42414155
29.32,39.7238984,30.86934247,28.12414155
43.15,39.6938984,42.32934247,42.76414155
45.11,39.9638984,44.46934247,44.70414155
49.39,40.4638984,50.32934247,48.45414155
52.55,41.4638984,53.43934247,52.22414155
54.43,40.7238984,54.56934247,53.54414155
53.84,38.7738984,54.62934247,53.20414155
53.44,37.9238984,53.37934247,51.86414155
50.74,36.5238984,51.84934247,48.53414155
44.96,32.4238984,47.24934247,43.49414155
38.95,25.4438984,41.27934247,37.94414155
32.97,16.5138984,33.85934247,32.17414155
32.69,16.3138984,31.54934247,29.67414155
30.16,15.0838984,30.61934247,28.83414155
30.34,14.7038984,30.62934247,29.09414155
30.98,14.8538984,30.62934247,29.14414155
32.28,15.0238984,31.08934247,30.57414155
32.48,18.7138984,31.32934247,32.80414155
32.76,23.0138984,32.14934247,34.28414155
36.66,30.4138984,34.17934247,37.31414155
40.24,38.4638984,35.98934247,41.73414155
40.93,46.7338984,37.29934247,46.49414155
42.4,51.1138984,33.97934247,50.32414155
48.6,52.5838984,32.18934247,53.04414155
51.47,52.2138984,35.31934247,54.40414155
56.06,52.4238984,30.82934247,56.28414155
58.65,52.8138984,43.78934247,61.28414155
58.99,54.2338984,50.34934247,61.93414155
62.89,54.7238984,58.41934247,64.65414155
64.89,53.9438984,63.35934247,68.17414155
67.7,52.4838984,69.01934247,62.15414155
61.52,51.1438984,66.11934247,60.27414155
59.24,51.0138984,65.61934247,55.09414155
47.26,36.6238984,52.43934247,44.40414155
40.45,29.2838984,44.29934247,36.42414155
34.65,23.4538984,37.47934247,31.61414155
31.71,18.7538984,32.19934247,29.01414155
29.58,16.5538984,29.66934247,27.01414155
25.24,15.7438984,27.43934247,24.82414155
25.71,15.3538984,28.02934247,25.29414155
26.13,16.1638984,27.46934247,25.75414155
30.46,18.7738984,29.57934247,29.01414155
30.99,24.1638984,26.60934247,31.94414155
28.69,31.7438984,25.06934247,34.73414155
31.51,42.0738984,22.19934247,39.82414155
34.24,49.1438984,19.00934247,43.16414155
39.45,51.5638984,21.28934247,47.40414155
38.62,52.4138984,21.11934247,50.76414155
40.15,55.1338984,24.30934247,54.39414155
46.21,56.0238984,33.31934247,58.08414155
53.86,56.4038984,33.84934247,60.84414155
61.55,57.3038984,50.29934247,67.80414155
66.21,57.2138984,59.15934247,68.93414155
69.04,56.5338984,69.04934247,68.74414155
66.99,54.2438984,68.91934247,66.42414155
64.31,54.0638984,67.74934247,63.84414155
62.04,52.8838984,65.81934247,53.27414155
45.7,38.2538984,49.78934247,42.75414155
34.94,31.0438984,41.21934247,33.17414155
28.74,24.2938984,36.87934247,27.40414155
31.39,18.9938984,31.63934247,28.69414155
29.13,16.5538984,29.42934247,27.90414155
28.4,15.5038984,28.32934247,26.54414155
28.56,15.2738984,28.72934247,27.91414155
29.42,16.2338984,28.95934247,28.85414155
31.23,21.1938984,30.81934247,31.37414155
32.83,25.2938984,30.90934247,34.71414155
33.78,33.9638984,30.75934247,37.26414155
36.56,44.0738984,32.76934247,40.82414155
38.94,51.8838984,36.08934247,45.68414155
49.38,56.0438984,42.21934247,59.22414155
55.2,57.3738984,44.37934247,61.73414155
55.58,59.2738984,43.98934247,61.99414155
57.18,56.4038984,50.00934247,58.37414155
58.43,59.2938984,47.24934247,62.78414155
60.57,56.2238984,55.05934247,61.26414155
60.96,56.2238984,60.50934247,65.47414155
64.89,55.7438984,66.43934247,61.86414155
62.87,53.7438984,67.72934247,59.31414155
64.42,53.4138984,68.00934247,58.48414155
58.96,52.3438984,63.25934247,52.14414155
46.55,39.0838984,51.24934247,45.13414155
42.36,31.0738984,44.50934247,39.97414155
34.81,26.0138984,39.00934247,34.04414155
31.43,20.5538984,33.90934247,30.87414155
31.4,17.8238984,31.82934247,30.74414155
31.04,16.6938984,31.43934247,30.67414155
31.25,16.8938984,31.70934247,31.41414155
31.33,18.4438984,30.32934247,31.51414155
32.85,22.2538984,29.59934247,33.40414155
32.51,27.2638984,26.12934247,36.38414155
32.12,37.7438984,26.20934247,37.89414155
34.12,48.2438984,16.95934247,43.04414155
39.97,51.5938984,18.60934247,48.30414155
39.21,54.0438984,20.15934247,55.79414155
36.25,56.0238984,21.76934247,56.13414155
37.53,59.3738984,24.12934247,59.23414155
47.52,59.4238984,23.92934247,59.15414155
45.58,59.8338984,43.66934247,60.08414155
55.78,60.1138984,40.48934247,61.60414155
61.32,60.6438984,54.31934247,63.69414155
63.89,59.7938984,64.74934247,59.76414155
60.23,58.1238984,68.53934247,58.71414155
57.25,56.1738984,66.12934247,53.75414155
56.83,53.7438984,62.13934247,47.83414155
46.18,41.7738984,51.06934247,36.96414155
37.07,35.4038984,42.63934247,31.57414155
31.69,27.1138984,34.95934247,18.58414155
31.05,21.3838984,31.66934247,17.46414155
29.6,19.0238984,29.46934247,16.89414155
29.33,18.2138984,29.27934247,27.28414155
29.99,17.8338984,30.54934247,29.15414155
29.83,18.8238984,29.56934247,29.16414155
31.92,22.2038984,30.52934247,32.42414155
32.88,28.7238984,28.07934247,35.85414155
33.03,41.6638984,26.35934247,39.34414155
33.12,50.6538984,18.13934247,42.52414155
24.91,52.2638984,13.30934247,50.74414155
27.11,55.6638984,14.46934247,47.00414155
30.39,57.8338984,25.11934247,45.68414155
28.92,59.0038984,28.51934247,47.13414155
32.99,59.4238984,25.50934247,47.00414155
50.13,59.1938984,37.18934247,56.38414155
52.36,59.2538984,45.24934247,60.67414155
59.15,58.4838984,57.79934247,58.91414155
62.43,58.3238984,69.11934247,61.92414155
62,55.7038984,68.50934247,57.16414155
59.58,54.5738984,66.86934247,58.00414155
56.66,52.8838984,64.08934247,53.37414155
45.9,39.8438984,50.16934247,40.57414155
35.01,31.9838984,40.26934247,30.47414155
26.98,25.8038984,33.73934247,25.35414155
25.56,19.8538984,27.87934247,17.81414155
23.91,16.6938984,25.51934247,16.33414155
27.55,16.1838984,28.08934247,26.02414155
28.36,15.3438984,29.14934247,28.01414155
31.21,15.7638984,31.72934247,30.43414155
28.7,15.7038984,27.49934247,28.76414155
28.19,16.8938984,23.26934247,29.34414155
26.53,22.4138984,15.84934247,30.89414155
29.65,26.8638984,25.37934247,34.04414155
32.04,33.0838984,17.81934247,37.18414155
34.86,38.6338984,19.70934247,42.12414155
36.44,41.4038984,19.76934247,41.89414155
41.61,44.6638984,31.32934247,45.58414155
42.91,44.8038984,29.79934247,47.47414155
43.79,45.0538984,39.06934247,48.03414155
50.51,45.1638984,49.32934247,53.33414155
52.44,44.7838984,51.39934247,55.44414155
57.28,44.4238984,56.63934247,55.41414155
54.46,41.6438984,57.50934247,53.32414155
53.97,40.0438984,54.53934247,52.82414155
51.44,37.0638984,52.17934247,49.59414155
45.04,31.0138984,44.44934247,44.11414155
41.63,24.8838984,39.24934247,40.21414155
34.64,19.7438984,34.23934247,34.22414155
31.96,16.5538984,31.60934247,30.86414155
29.34,15.1038984,29.01934247,28.82414155
28.5,13.8838984,28.10934247,27.95414155
27.52,12.9238984,26.33934247,27.23414155
26.32,12.7238984,25.54934247,26.00414155
25.15,13.0938984,22.19934247,25.21414155
26,15.0238984,19.86934247,26.80414155
25.19,16.1438984,12.11934247,27.82414155
25.23,20.3938984,8.359342466,29.02414155
27.42,25.6738984,13.63934247,30.91414155
29.79,30.4138984,15.86934247,34.06414155
31.09,35.1338984,16.54934247,34.16414155
33.95,38.9738984,19.52934247,36.19414155
36.81,40.2538984,19.20934247,40.52414155
39.9,41.1038984,32.67934247,45.22414155
43.98,41.6938984,37.53934247,45.94414155
43.78,41.0738984,42.92934247,46.39414155
46.37,39.9638984,46.19934247,46.46414155
45.19,35.7538984,46.37934247,42.29414155
43.24,34.2138984,43.43934247,41.86414155
41.68,32.5038984,41.59934247,41.48414155
39.76,27.3938984,37.86934247,35.01414155
31.67,20.8538984,31.75934247,30.59414155
28.73,16.4238984,28.59934247,26.57414155
27.16,15.3538984,27.80934247,16.08414155
23.17,14.6038984,23.07934247,14.51414155
15.63,13.8838984,22.75934247,14.34414155
22.87,14.3738984,24.64934247,15.07414155
26.64,15.0938984,26.35934247,15.64414155
28.66,20.3538984,24.63934247,28.33414155
29.12,23.5238984,24.29934247,30.87414155
31.33,29.6138984,24.13934247,32.54414155
32.66,35.6238984,27.08934247,34.70414155
38.31,41.7238984,19.63934247,35.73414155
37.02,47.9938984,22.09934247,40.03414155
40.51,48.1038984,23.44934247,43.59414155
41.13,48.3038984,32.37934247,43.40414155
43.11,51.7238984,34.23934247,46.46414155
48.74,51.8338984,40.15934247,52.61414155
53.28,52.4438984,48.82934247,54.60414155
60.25,52.3138984,61.93934247,60.20414155
60.27,50.5538984,63.13934247,59.43414155
56.2,49.1138984,59.84934247,55.06414155
56.06,45.4238984,59.69934247,50.72414155
48.8,40.8038984,53.17934247,41.77414155
39.98,31.4938984,44.15934247,31.55414155
32.66,22.7638984,34.90934247,27.99414155
30.72,17.3138984,31.27934247,29.57414155
30.92,15.0238984,31.75934247,30.07414155
30.32,14.6938984,30.97934247,29.33414155
29.6,13.9038984,30.14934247,28.14414155
29.27,13.6538984,29.67934247,27.60414155
30.81,14.7838984,30.93934247,29.39414155
34.59,19.6238984,33.04934247,34.30414155
35.87,23.1538984,33.80934247,36.30414155
36.48,28.1338984,34.27934247,37.14414155
37.64,33.5938984,36.18934247,38.97414155
38.56,40.4538984,32.12934247,40.83414155
35.61,43.5638984,29.04934247,41.66414155
37.6,45.2538984,29.19934247,45.23414155
40.64,47.8538984,35.43934247,46.48414155
40.35,48.7638984,33.69934247,45.77414155
42.18,48.7638984,35.17934247,50.90414155
49.49,49.1738984,45.18934247,57.11414155
60.28,49.1238984,52.28934247,65.11414155
64.5,47.9538984,63.46934247,63.01414155
65.63,46.0638984,64.42934247,64.00414155
58.23,45.8838984,61.22934247,55.74414155
53.65,41.7638984,55.66934247,52.26414155
41.47,30.5138984,41.28934247,42.79414155
37.57,23.1838984,37.07934247,37.55414155
32.07,17.8138984,31.70934247,31.76414155
32.88,15.8338984,32.49934247,32.52414155
30.44,14.3038984,29.74934247,29.43414155
29.14,14.1438984,28.82934247,28.51414155
28.81,13.9038984,28.70934247,28.45414155
30.32,14.7138984,29.95934247,29.55414155
32.4,18.7638984,31.90934247,32.04414155
32.84,21.2238984,31.76934247,33.01414155
33.66,24.9238984,33.02934247,33.25414155
34.4,28.7338984,34.00934247,34.84414155
34.89,33.6838984,34.79934247,35.81414155
37.9,37.0038984,38.03934247,37.49414155
39.26,38.7238984,38.81934247,38.79414155
44.17,42.0938984,43.21934247,44.47414155
43.58,42.1338984,43.25934247,43.42414155
43.55,43.5438984,39.84934247,43.78414155
48.73,45.6138984,48.46934247,49.95414155
53.22,45.5538984,53.99934247,53.25414155
52.66,45.5538984,54.78934247,49.14414155
46.69,39.0038984,52.84934247,46.18414155
46.8,37.2238984,50.86934247,43.89414155
47.95,35.0938984,49.73934247,42.26414155
39.99,27.8038984,43.06934247,39.21414155
34.65,20.8738984,34.81934247,32.68414155
30.81,16.0638984,31.99934247,29.68414155
28.91,14.4438984,30.48934247,27.80414155
28.95,13.5838984,29.10934247,26.60414155
28.23,13.2238984,28.34934247,24.83414155
26.92,13.1538984,28.53934247,25.85414155
29.03,14.5538984,28.86934247,28.45414155
34.1,17.3638984,32.34934247,34.08414155
32.29,20.7238984,27.17934247,33.55414155
32.31,22.9038984,26.84934247,32.58414155
32.03,26.1138984,27.38934247,33.93414155
32.25,29.7138984,28.00934247,36.77414155
34.56,33.4138984,29.38934247,38.11414155
35.11,35.7838984,28.75934247,38.52414155
34.49,36.9738984,28.21934247,37.89414155
32.96,37.7438984,27.23934247,38.13414155
35.93,37.9938984,27.85934247,38.91414155
38.59,37.8238984,35.39934247,39.73414155
40.8,37.6638984,40.21934247,43.86414155
49.62,37.4138984,49.25934247,49.61414155
50.29,35.4138984,51.27934247,49.52414155
49.41,33.4938984,49.72934247,48.91414155
45.95,31.3038984,46.24934247,44.40414155
37.81,21.4538984,38.62934247,34.86414155
32.12,16.1938984,33.14934247,30.44414155
29.43,14.6238984,30.17934247,27.32414155
27.65,13.2638984,29.30934247,26.92414155
25.85,12.8138984,28.32934247,24.97414155
24.96,12.9938984,27.19934247,24.87414155
25.06,12.8338984,26.44934247,24.47414155
27.18,13.8938984,27.36934247,26.70414155
29.28,16.8338984,26.92934247,30.52414155
28.62,20.1938984,22.34934247,31.90414155
27.54,22.8538984,14.59934247,32.34414155
27.25,27.0738984,6.719342466,34.12414155
27.66,30.8738984,6.889342466,35.14414155
29.75,34.7838984,7.249342466,35.92414155
30.87,36.9338984,10.78934247,36.66414155
32.81,38.0038984,20.06934247,39.71414155
37.2,40.2038984,20.16934247,40.72414155
42.29,42.0638984,32.23934247,43.49414155
44.08,43.9938984,38.22934247,45.95414155
45.5,44.0738984,44.85934247,50.49414155
49.14,38.8238984,48.39934247,50.43414155
47.99,36.1638984,47.90934247,47.21414155
42.25,34.0138984,42.35934247,39.04414155
35.08,31.3138984,37.46934247,31.96414155
25.34,27.2638984,30.38934247,17.42414155
24.35,18.5438984,27.87934247,16.01414155
21.65,14.8338984,23.41934247,14.71414155
22.47,13.7838984,24.19934247,15.34414155
15.78,14.0338984,23.67934247,14.86414155
15.56,13.5538984,22.98934247,14.79414155
15.48,13.2238984,22.66934247,14.64414155
14.96,13.1538984,21.18934247,14.75414155
14.68,12.9838984,13.28934247,15.22414155
13.79,15.7338984,12.71934247,23.51414155
14.44,18.0438984,3.509342466,25.50414155
15.72,22.6138984,3.799342466,16.79414155
16.96,27.6038984,5.819342466,28.05414155
17.27,31.4638984,6.089342466,31.33414155
19.23,33.9538984,16.27934247,33.53414155
21.06,36.3738984,17.70934247,36.04414155
19.99,36.5138984,18.54934247,34.92414155
31.99,37.5238984,18.90934247,36.83414155
31.02,36.8938984,23.08934247,33.74414155
38.16,35.8238984,37.78934247,37.53414155
45.82,34.4738984,46.11934247,39.95414155
42.18,33.0138984,44.36934247,38.10414155
41.92,30.2438984,43.13934247,36.79414155
40.18,27.3938984,42.56934247,36.88414155
34.12,23.9138984,34.30934247,32.80414155
29.72,18.4738984,31.50934247,28.48414155
23.93,15.9938984,26.96934247,25.01414155
22.24,14.6338984,26.95934247,25.55414155
23.21,14.2038984,24.77934247,15.39414155
21.32,13.2838984,23.34934247,14.76414155
22.27,13.6638984,23.11934247,14.16414155
21.09,13.6538984,22.42934247,15.07414155
20.34,13.2838984,21.34934247,22.44414155
22.66,14.8338984,12.30934247,25.98414155
21.52,16.6138984,6.839342466,25.46414155
24.61,19.4338984,6.829342466,27.20414155
25.65,23.6038984,11.98934247,27.46414155
15.37,27.1838984,13.06934247,27.09414155
15.32,30.6738984,13.06934247,17.12414155
15.38,32.8938984,13.32934247,27.35414155
27.63,33.4038984,14.94934247,28.96414155
31.59,35.4338984,20.70934247,32.44414155
