Low,Bal,Wind,Solar
35.84389384,38.14,22.40861301,45.586879
32.61389384,31.11,16.23861301,40.976879
36.87389384,31.11,18.61861301,40.296879
36.75389384,31.11,22.35861301,40.976879
36.36389384,38.14,32.31861301,41.106879
36.02389384,42.8,39.43861301,45.386879
35.14389384,44.67,44.09861301,46.506879
35.84389384,46.82,52.15861301,51.546879
37.02389384,51.28,52.62861301,52.166879
36.54389384,48.47,52.28861301,49.736879
35.84389384,40.56,44.55861301,4.156878995
36.75389384,36.25,39.86861301,5.006878995
36.34389384,34.34,38.45861301,4.836878995
37.40389384,29.22,36.52861301,4.836878995
36.44389384,29.27,34.50861301,5.736878995
37.02389384,29.42,36.35861301,12.796879
37.77389384,31.13,36.09861301,22.836879
38.13389384,40.62,44.34861301,38.246879
44.71389384,51.07,53.65861301,51.786879
49.58389384,53.74,56.07861301,59.066879
50.53389384,60.24,62.02861301,61.636879
52.41389384,59.01,60.65861301,60.266879
52.83389384,60.71,61.53861301,61.146879
50.96389384,54.7,52.55861301,55.106879
39.22389384,50.64,51.98861301,51.596879
34.95389384,46.87,50.00861301,49.146879
37.89389384,45.66,48.03861301,48.716879
37.77389384,44.37,44.88861301,48.146879
38.08389384,44.98,45.57861301,47.576879
37.78389384,40.11,40.57861301,46.196879
36.34389384,43.05,40.57861301,47.176879
41.20389384,47.09,47.48861301,51.596879
37.40389384,51.21,49.47861301,52.076879
36.34389384,38.64,46.03861301,38.086879
34.90389384,15.95,32.38861301,1.206878995
33.84389384,7.05,30.44861301,1.186878995
36.67389384,8.43,30.44861301,1.186878995
34.52389384,5.11,30.44861301,1.186878995
33.66389384,2.61,30.44861301,1.186878995
33.28389384,0.31,17.16861301,1.186878995
32.57389384,3.27,30.54861301,1.186878995
36.87389384,23.88,32.40861301,2.806878995
37.77389384,42.19,45.96861301,38.086879
43.95389384,51.26,52.48861301,52.166879
46.77389384,52.58,54.03861301,53.856879
47.35389384,53.74,54.82861301,54.646879
52.90389384,57.38,54.94861301,60.266879
51.26389384,58.27,53.50861301,56.626879
45.24389384,54.7,52.53861301,53.206879
42.70389384,51.26,51.89861301,52.166879
38.78389384,50.64,46.04861301,52.036879
38.57389384,49.68,44.67861301,52.606879
38.72389384,44.37,39.93861301,50.086879
38.64389384,38.64,39.93861301,48.756879
37.70389384,42.83,43.98861301,48.146879
38.08389384,46.77,45.13861301,52.166879
37.71389384,44.67,43.48861301,47.996879
35.66389384,36.08,41.03861301,31.976879
32.34389384,14.74,32.31861301,1.186878995
26.23389384,0.28,1.628613014,1.186878995
24.19389384,0.28,1.628613014,1.186878995
14.74389384,0.28,1.588613014,1.186878995
10.29389384,0.28,1.588613014,1.186878995
12.47389384,0.28,1.638613014,1.186878995
24.62389384,0.28,1.608613014,1.186878995
31.47389384,4.7,7.458613014,1.226878995
37.71389384,30.98,32.27861301,31.886879
45.31389384,49.68,50.54861301,51.606879
49.51389384,50.69,51.98861301,52.156879
50.96389384,50.69,51.98861301,52.166879
51.26389384,51.13,51.94861301,52.256879
49.58389384,50.65,47.85861301,52.036879
38.34389384,38,32.27861301,49.216879
36.75389384,37.16,32.26861301,48.816879
37.68389384,30.98,19.05861301,45.716879
35.84389384,30.98,6.788613014,43.706879
35.25389384,30.98,6.408613014,43.616879
35.41389384,30.98,8.558613014,43.616879
36.02389384,37.18,19.07861301,45.576879
36.25389384,37.18,22.09861301,47.466879
36.69389384,37.16,32.27861301,44.286879
37.77389384,30.98,16.77861301,31.886879
37.40389384,3.26,4.558613014,4.166878995
37.71389384,1.31,4.528613014,1.236878995
37.70389384,0.79,2.378613014,1.206878995
37.78389384,8.14,17.05861301,2.036878995
37.78389384,15.76,6.408613014,16.666879
38.08389384,28,17.05861301,30.056879
38.34389384,29.15,17.24861301,31.426879
45.91389384,30.98,30.45861301,31.886879
50.82389384,40.48,38.47861301,43.706879
51.26389384,48.07,46.03861301,53.486879
51.58389384,52.21,51.77861301,58.286879
51.90389384,58.12,55.36861301,59.056879
52.11389384,58.15,57.93861301,60.186879
50.38389384,54.2,53.74861301,57.206879
36.75389384,46.49,44.85861301,47.396879
32.43389384,39.39,32.27861301,44.466879
34.13389384,38.77,32.27861301,43.616879
34.94389384,38,32.27861301,44.286879
34.92389384,30.98,32.27861301,42.836879
34.40389384,30.98,32.27861301,41.486879
33.76389384,30.98,32.27861301,41.336879
33.76389384,37.18,32.27861301,45.576879
35.66389384,31.09,32.27861301,40.496879
37.40389384,31.12,22.41861301,38.086879
36.98389384,29.81,30.92861301,31.926879
36.49389384,29.15,30.90861301,31.426879
36.30389384,29.15,26.94861301,24.306879
35.71389384,29.15,30.90861301,22.836879
36.30389384,29.15,30.90861301,22.836879
36.75389384,29.15,30.90861301,24.216879
37.11389384,29.28,30.90861301,24.216879
38.26389384,30.99,32.27861301,38.596879
44.64389384,40.36,43.48861301,49.126879
50.52389384,48.7,51.98861301,59.556879
49.58389384,50.88,52.25861301,61.236879
51.26389384,51.21,52.42861301,59.926879
51.55389384,55.89,52.90861301,59.646879
51.23389384,54.2,52.25861301,57.666879
39.28389384,50.65,45.19861301,49.736879
33.52389384,45.38,32.27861301,46.196879
34.93389384,40.09,32.27861301,42.546879
33.68389384,39.89,32.27861301,43.096879
33.78389384,42.8,32.27861301,43.706879
33.76389384,45.6,38.27861301,44.676879
33.53389384,50.48,39.29861301,46.396879
36.33389384,49.68,38.47861301,49.736879
36.46389384,41.45,32.29861301,43.186879
37.78389384,32.48,32.36861301,38.086879
38.08389384,38.17,38.27861301,36.206879
37.78389384,29.71,30.96861301,12.886879
37.23389384,29.61,30.90861301,5.086878995
37.03389384,29.61,30.91861301,3.426878995
36.84389384,29.61,30.98861301,5.596878995
37.70389384,29.74,31.52861301,16.996879
38.07389384,39.56,41.02861301,24.316879
39.22389384,50.15,50.21861301,44.746879
45.23389384,51.26,52.54861301,52.076879
51.26389384,52.35,52.55861301,53.146879
51.39389384,53.74,52.90861301,57.796879
51.46389384,52.7,52.60861301,57.796879
51.46389384,54.24,52.55861301,58.406879
51.26389384,52.79,52.42861301,57.686879
37.83389384,50.6,51.05861301,50.376879
33.05389384,44.67,38.47861301,48.056879
34.13389384,38.03,32.30861301,47.646879
33.68389384,39.42,32.31861301,48.056879
34.24389384,48.17,42.80861301,48.266879
34.40389384,48.17,42.82861301,49.736879
34.85389384,42.8,38.45861301,48.266879
35.49389384,44.15,38.45861301,49.736879
36.46389384,50.7,47.12861301,51.576879
36.87389384,47.09,51.98861301,46.706879
36.34389384,45.34,46.63861301,19.716879
36.93389384,29.15,40.45861301,1.326878995
36.46389384,15.78,30.44861301,1.186878995
36.49389384,15.76,30.44861301,1.186878995
36.93389384,15.76,30.44861301,1.186878995
37.03389384,18.91,30.57861301,1.186878995
37.03389384,29.15,40.64861301,1.456878995
38.17389384,46.26,50.47861301,40.326879
45.91389384,51.33,52.54861301,52.066879
49.51389384,51.75,52.91861301,54.806879
50.64389384,55.51,58.91861301,55.106879
51.40389384,59.41,61.26861301,60.666879
51.71389384,61.74,63.79861301,62.456879
49.58389384,56.19,58.91861301,57.146879
34.93389384,50.69,52.04861301,51.596879
32.49389384,47.91,48.44861301,49.146879
35.66389384,45.48,45.96861301,49.146879
34.81389384,37.18,32.40861301,46.756879
35.14389384,31.11,18.58861301,41.046879
33.91389384,31.02,18.58861301,40.976879
33.00389384,35.71,32.27861301,40.496879
33.81389384,37.18,28.55861301,43.686879
36.93389384,31.12,28.60861301,47.996879
37.24389384,31.02,23.65861301,32.026879
36.38389384,21.86,23.61861301,2.746878995
36.18389384,4.68,23.02861301,1.206878995
36.87389384,16.72,18.66861301,2.176878995
43.82389384,21.78,18.04861301,29.866879
43.07389384,21.93,23.04861301,30.056879
43.82389384,29.15,23.08861301,30.056879
43.92389384,30.52,30.44861301,31.426879
45.29389384,30.98,32.27861301,32.696879
45.94389384,42.84,40.80861301,47.116879
47.86389384,49.18,49.66861301,51.506879
47.25389384,50.67,51.93861301,52.036879
47.80389384,50.69,51.96861301,52.256879
51.73389384,51.11,51.89861301,52.036879
44.84389384,46.97,36.89861301,49.166879
35.70389384,41.5,32.98861301,46.756879
33.50389384,38,27.71861301,44.806879
35.35389384,38,28.22861301,46.196879
35.14389384,38,32.27861301,47.396879
34.82389384,38,28.64861301,46.386879
33.05389384,37.18,28.41861301,43.596879
32.61389384,38,32.27861301,41.016879
36.46389384,37.18,32.27861301,44.826879
35.14389384,38,28.97861301,41.046879
30.85389384,30.98,26.11861301,31.886879
32.56389384,0.33,5.948613014,1.216878995
31.89389384,0.28,1.558613014,1.186878995
25.27389384,0.27,1.538613014,1.186878995
24.19389384,0.28,1.558613014,1.186878995
28.02389384,0.28,1.548613014,1.186878995
24.73389384,0.28,1.568613014,1.186878995
24.19389384,0.28,1.568613014,1.186878995
29.90389384,0.28,1.568613014,1.196878995
36.46389384,5.36,1.588613014,31.886879
38.72389384,37.18,32.27861301,48.856879
42.94389384,40.92,38.47861301,51.596879
43.79389384,43.46,38.50861301,51.666879
46.76389384,46.19,39.29861301,52.036879
44.23389384,44.67,39.29861301,51.576879
39.22389384,42.19,39.29861301,49.146879
38.08389384,40.98,39.29861301,48.816879
38.14389384,44.67,39.29861301,50.156879
38.18389384,40.92,37.94861301,48.896879
37.77389384,42.8,38.50861301,48.896879
37.70389384,42.8,38.47861301,48.896879
36.93389384,42.8,39.29861301,48.896879
37.70389384,39.22,38.47861301,48.896879
35.41389384,37.18,28.43861301,41.886879
30.57389384,3.31,1.598613014,8.306878995
25.79389384,0.27,1.518613014,1.186878995
25.51389384,0.27,1.518613014,1.186878995
24.43389384,0.27,1.548613014,1.186878995
23.31389384,0.28,1.598613014,1.186878995
23.57389384,0.29,30.25861301,1.186878995
24.22389384,3.25,30.44861301,1.186878995
26.57389384,28.98,30.44861301,1.186878995
35.84389384,30.98,32.27861301,16.666879
38.18389384,44.67,46.53861301,38.906879
45.95389384,50.76,52.05861301,52.166879
50.57389384,51.26,52.55861301,53.126879
51.31389384,51.26,52.55861301,54.646879
51.77389384,56.87,56.07861301,56.966879
50.94389384,51.26,52.53861301,53.126879
38.62389384,48.31,50.54861301,51.506879
35.84389384,44.81,45.27861301,49.146879
36.80389384,42.8,42.27861301,48.796879
37.54389384,40.48,40.83861301,47.656879
36.75389384,38,38.47861301,47.096879
36.48389384,38.03,38.47861301,47.396879
35.84389384,43.82,40.57861301,48.896879
37.39389384,47.2,46.41861301,50.996879
37.70389384,50.76,46.76861301,51.976879
38.27389384,50.76,49.60861301,51.606879
38.27389384,45.8,46.63861301,40.326879
38.27389384,40.98,46.63861301,30.056879
38.26389384,35.07,43.59861301,4.836878995
38.18389384,29.28,42.93861301,3.286878995
38.08389384,30.35,40.88861301,3.426878995
38.18389384,35.47,44.96861301,7.056878995
38.27389384,40.47,45.55861301,12.936879
41.08389384,48.07,51.02861301,46.246879
48.52389384,51.33,58.36861301,52.236879
51.74389384,58.85,60.19861301,59.806879
52.05389384,58.6,60.19861301,59.806879
52.27389384,58.82,60.19861301,59.806879
52.02389384,58.9,60.19861301,59.776879
51.74389384,57.36,58.62861301,58.276879
36.02389384,49.48,51.95861301,49.916879
33.05389384,46.87,47.96861301,47.776879
35.84389384,46.04,46.77861301,46.946879
35.14389384,48.18,49.13861301,48.306879
34.97389384,45.37,47.16861301,47.136879
34.33389384,45.37,46.01861301,47.136879
33.97389384,47.12,48.19861301,48.296879
35.14389384,48.51,50.64861301,51.976879
37.51389384,50.76,51.96861301,52.466879
38.26389384,51.07,52.05861301,52.566879
38.89389384,49.17,49.77861301,49.146879
38.89389384,41.64,48.19861301,31.036879
38.26389384,36.21,49.23861301,17.226879
38.89389384,43.04,50.76861301,21.426879
38.89389384,43.73,50.54861301,27.346879
38.12389384,43.56,48.12861301,26.056879
41.90389384,47.96,52.33861301,47.816879
43.95389384,50.5,52.64861301,49.826879
51.41389384,52.47,53.82861301,54.796879
52.02389384,62.5,59.55861301,64.756879
52.02389384,60.53,59.83861301,59.216879
52.02389384,58.13,58.15861301,59.186879
52.00389384,58.29,58.23861301,59.136879
51.75389384,60.53,59.13861301,57.686879
40.68389384,50.7,52.04861301,51.606879
35.66389384,46.49,50.74861301,48.306879
34.17389384,45.41,48.06861301,45.166879
34.10389384,43.46,42.46861301,47.396879
33.75389384,43.56,40.88861301,44.466879
32.56389384,42.8,39.33861301,43.706879
32.04389384,43.46,39.31861301,43.706879
33.76389384,43.56,44.85861301,44.466879
35.41389384,43.56,44.85861301,44.466879
37.68389384,38.14,40.88861301,32.016879
35.71389384,30.53,32.27861301,16.756879
35.27389384,29.15,31.81861301,3.406878995
35.15389384,28.98,31.81861301,1.206878995
35.41389384,15.76,31.81861301,1.196878995
35.66389384,21.79,31.81861301,1.206878995
35.84389384,25,31.81861301,1.226878995
37.80389384,30.98,32.27861301,14.316879
42.36389384,43.38,45.50861301,38.086879
48.23389384,50.69,49.86861301,49.966879
51.44389384,51.61,52.42861301,53.206879
51.61389384,53.74,53.59861301,59.186879
51.63389384,57.61,52.93861301,59.146879
51.61389384,53.21,54.31861301,55.026879
51.40389384,51.38,51.88861301,52.256879
40.64389384,47.81,43.81861301,48.826879
35.32389384,30.98,26.60861301,43.706879
32.04389384,30.98,24.53861301,38.906879
30.69389384,30.98,5.138613014,38.906879
30.57389384,8.75,1.398613014,38.086879
30.57389384,21.3,2.658613014,38.906879
30.57389384,16.28,1.528613014,38.086879
33.78389384,25.8,5.138613014,39.806879
36.19389384,8.25,1.568613014,31.926879
36.28389384,0.29,1.518613014,1.216878995
34.92389384,0.24,1.498613014,1.186878995
35.36389384,0.24,1.498613014,1.186878995
35.44389384,0.24,1.508613014,1.186878995
35.33389384,0.24,1.508613014,1.186878995
37.47389384,0.27,3.108613014,1.186878995
37.18389384,0.28,2.858613014,1.186878995
38.07389384,2.72,14.96861301,1.196878995
38.26389384,13.37,18.65861301,6.816878995
38.89389384,24.62,17.27861301,31.926879
47.69389384,27.07,24.55861301,45.716879
48.23389384,31.11,24.56861301,51.506879
44.39389384,31.12,16.73861301,50.086879
48.35389384,36.65,18.58861301,51.556879
39.10389384,33.18,4.418613014,49.736879
37.77389384,17.82,1.518613014,48.806879
33.68389384,8.1,1.408613014,41.386879
32.34389384,17.78,1.588613014,43.536879
32.56389384,17.78,1.598613014,41.826879
31.28389384,3.76,1.368613014,38.086879
31.87389384,12.91,1.588613014,38.946879
31.44389384,5.07,1.448613014,38.086879
33.78389384,31.02,6.898613014,40.326879
37.12389384,19.98,3.908613014,44.806879
34.21389384,0.29,1.538613014,11.266879
32.43389384,0.27,1.508613014,1.196878995
30.69389384,0.27,1.498613014,1.186878995
28.20389384,0.27,1.498613014,1.186878995
27.15389384,0.27,1.498613014,1.186878995
26.39389384,0.27,1.508613014,1.186878995
32.48389384,0.27,1.518613014,1.186878995
34.94389384,0.27,1.528613014,1.186878995
37.87389384,0.29,1.518613014,1.226878995
38.89389384,10.11,3.258613014,31.926879
40.06389384,31.12,2.888613014,48.296879
41.20389384,45.34,25.28861301,51.976879
41.76389384,46.01,28.41861301,51.976879
48.52389384,45.34,38.47861301,52.036879
43.27389384,45.19,27.17861301,51.946879
38.23389384,34.01,20.69861301,51.566879
36.34389384,31.02,18.58861301,48.816879
35.14389384,21.09,6.868613014,48.816879
33.24389384,19.27,3.188613014,44.286879
34.68389384,22.88,6.248613014,44.286879
33.76389384,23.92,8.228613014,45.206879
33.98389384,25.66,13.64861301,45.576879
33.52389384,31.02,4.048613014,44.146879
32.34389384,12.91,1.588613014,32.356879
25.80389384,0.27,1.358613014,1.186878995
23.02389384,0.25,1.358613014,1.186878995
17.65389384,0.26,1.428613014,1.186878995
20.32389384,0.27,1.518613014,1.186878995
23.02389384,0.28,1.538613014,1.186878995
24.19389384,0.28,1.578613014,1.186878995
30.57389384,0.35,3.698613014,1.186878995
35.14389384,29.05,30.44861301,6.016878995
36.48389384,31.09,32.40861301,30.326879
37.77389384,41.96,42.44861301,42.866879
39.22389384,49.47,51.23861301,51.666879
43.05389384,51.13,52.55861301,52.176879
43.30389384,51.13,52.56861301,52.236879
43.76389384,51.22,52.55861301,52.466879
42.73389384,51.03,52.36861301,52.116879
38.08389384,50.99,52.17861301,52.116879
37.78389384,50.67,51.93861301,51.696879
37.70389384,50.66,51.95861301,51.696879
34.75389384,51.17,52.42861301,52.256879
34.10389384,42.69,39.29861301,51.966879
33.76389384,37.18,32.27861301,51.546879
34.78389384,42.19,39.29861301,52.076879
36.91389384,48.22,49.51861301,51.946879
33.76389384,39.42,39.29861301,43.096879
26.43389384,29.07,30.52861301,4.146878995
30.57389384,1.46,17.07861301,1.186878995
25.80389384,0.31,17.05861301,1.186878995
26.23389384,0.29,17.05861301,1.186878995
24.19389384,0.28,17.05861301,1.186878995
27.15389384,0.28,17.05861301,1.186878995
30.57389384,0.3,30.25861301,1.186878995
32.94389384,29.07,30.44861301,1.186878995
36.34389384,30.98,32.27861301,30.056879
38.18389384,38.13,41.99861301,38.086879
44.65389384,48.18,50.54861301,51.606879
45.91389384,51.13,52.42861301,52.166879
47.05389384,51.22,52.50861301,52.166879
49.86389384,51.26,52.55861301,52.236879
46.41389384,50.69,51.89861301,51.946879
38.13389384,48.24,49.53861301,49.226879
36.25389384,44.67,39.29861301,46.586879
36.48389384,38,32.27861301,43.706879
35.84389384,37.18,27.87861301,40.126879
33.75389384,36.91,25.65861301,38.906879
31.47389384,30.98,24.52861301,38.906879
32.61389384,30.98,24.52861301,38.906879
34.18389384,37.18,25.62861301,43.196879
36.34389384,30.98,27.04861301,38.906879
37.35389384,23.31,24.53861301,31.886879
37.70389384,23.29,24.53861301,1.236878995
37.78389384,23.29,24.53861301,1.206878995
37.59389384,3.87,24.53861301,1.186878995
37.78389384,21.79,24.56861301,1.196878995
38.25389384,23.29,24.56861301,3.346878995
38.78389384,21.92,24.53861301,22.696879
38.13389384,21.92,24.53861301,7.206878995
42.73389384,22.37,24.53861301,24.216879
45.91389384,23.75,24.53861301,38.906879
46.48389384,33.95,26.25861301,46.236879
47.60389384,37.79,28.75861301,50.646879
49.43389384,37.79,27.72861301,49.916879
50.45389384,37.79,27.72861301,50.806879
46.68389384,37.81,24.53861301,49.256879
38.27389384,37.79,26.22861301,44.286879
